CWE,Language,Query id,Query name
CWE-703,Java/Kotlin,java/inconsistent-call-on-result,Inconsistent operation on return value
CWE-703,Java/Kotlin,java/return-value-ignored,Method result ignored
CWE-703,Java/Kotlin,java/error-message-exposure,Information exposure through an error message
CWE-703,Java/Kotlin,java/stack-trace-exposure,Information exposure through a stack trace
CWE-703,Java/Kotlin,java/unsafe-cert-trust,Unsafe certificate trust
CWE-703,Java/Kotlin,java/discarded-exception,Discarded exception
CWE-703,Java/Kotlin,java/overly-general-catch,Overly-general catch clause
CWE-703,Java/Kotlin,java/ignored-error-status-of-call,Ignored error status of call
CWE-703,Java/Kotlin,java/uncaught-number-format-exception,Missing catch of NumberFormatException
CWE-703,Java/Kotlin,java/uncaught-servlet-exception,Uncaught Servlet Exception
CWE-703,Java/Kotlin,java/android/nfe-local-android-dos,Local Android DoS Caused By NumberFormatException
CWE-703,JavaScript/TypeScript,js/stack-trace-exposure,Information exposure through a stack trace
CWE-703,JavaScript/TypeScript,js/server-crash,Server crash
CWE-703,JavaScript/TypeScript,js/unvalidated-dynamic-method-call,Unvalidated dynamic method call
CWE-703,Python,py/catch-base-exception,Except block handles 'BaseException'
CWE-703,Python,py/empty-except,Empty except
CWE-703,Python,py/ignored-return-value,Ignored return value
CWE-703,Python,py/stack-trace-exposure,Information exposure through an exception
CWE-703,Ruby,rb/stack-trace-exposure,Information exposure through an exception
CWE-704,C/C++,cpp/bad-addition-overflow-check,Bad check for overflow of integer addition
CWE-704,C/C++,cpp/integer-multiplication-cast-to-long,Multiplication result converted to larger type
CWE-704,C/C++,cpp/upcast-array-pointer-arithmetic,Upcast array used in pointer arithmetic
CWE-704,C/C++,cpp/comparison-with-wider-type,Comparison of narrow type with wide type in loop condition
CWE-704,C/C++,cpp/integer-overflow-tainted,Potential integer arithmetic overflow
CWE-704,C/C++,cpp/incorrect-string-type-conversion,Cast from charto wchar_t
CWE-704,C/C++,cpp/type-confusion,Type confusion
CWE-704,C#,cs/loss-of-precision,Possible loss of precision
CWE-704,Go,go/shift-out-of-range,Shift out of range
CWE-704,Go,go/incorrect-integer-conversion,Incorrect conversion between integer types
CWE-704,Java/Kotlin,java/implicit-cast-in-compound-assignment,Implicit narrowing conversion in compound assignment
CWE-704,Java/Kotlin,java/integer-multiplication-cast-to-long,Result of multiplication cast to wider type
CWE-704,Java/Kotlin,java/impossible-array-cast,Impossible array cast
CWE-704,Java/Kotlin,java/comparison-with-wider-type,Comparison of narrow type with wide type in loop condition
CWE-704,Java/Kotlin,java/tainted-numeric-cast,User-controlled data in numeric cast
CWE-704,JavaScript/TypeScript,js/implicit-operand-conversion,Implicit operand conversion
CWE-704,JavaScript/TypeScript,js/shift-out-of-range,Shift out of range
CWE-704,JavaScript/TypeScript,js/invalid-prototype-value,Invalid prototype value
CWE-704,JavaScript/TypeScript,js/property-assignment-on-primitive,Assignment to property of primitive value
CWE-704,JavaScript/TypeScript,js/type-confusion-through-parameter-tampering,Type confusion through parameter tampering
CWE-705,C/C++,cpp/operator-find-incorrectly-used-exceptions,Operator Find Incorrectly Used Exceptions
CWE-705,C#,cs/catch-nullreferenceexception,Poor error handling: catch of NullReferenceException
CWE-705,C#,cs/catch-of-all-exceptions,Generic catch clause
CWE-705,C#,cs/web/missing-global-error-handler,Missing global error handler
CWE-705,Go,go/redundant-recover,Redundant call to recover
CWE-705,Java/Kotlin,java/ejb/container-interference,EJB interferes with container operation
CWE-705,Java/Kotlin,java/overly-general-catch,Overly-general catch clause
CWE-705,Java/Kotlin,java/uncaught-number-format-exception,Missing catch of NumberFormatException
CWE-705,Java/Kotlin,java/jvm-exit,Forcible JVM termination
CWE-705,Java/Kotlin,java/abnormal-finally-completion,Finally block may not complete normally
CWE-705,Java/Kotlin,java/uncaught-servlet-exception,Uncaught Servlet Exception
CWE-705,JavaScript/TypeScript,js/exit-from-finally,Jump from finally
CWE-705,JavaScript/TypeScript,js/server-crash,Server crash
CWE-705,Python,py/catch-base-exception,Except block handles 'BaseException'
CWE-705,Python,py/exit-from-finally,'break' or 'return' statement in finally
CWE-706,C/C++,cpp/path-injection,Uncontrolled data used in path expression
CWE-706,C#,cs/path-injection,Uncontrolled data used in path expression
CWE-706,C#,cs/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,C#,cs/xml/insecure-dtd-handling,Untrusted XML is read insecurely
CWE-706,C#,cs/insecure-xml-read,XML is read insecurely
CWE-706,C#,cs/webclient-path-injection,Uncontrolled data used in a WebClient
CWE-706,Go,go/path-injection,Uncontrolled data used in path expression
CWE-706,Go,go/unsafe-unzip-symlink,Arbitrary file write extracting an archive containing symbolic links
CWE-706,Go,go/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,Java/Kotlin,java/path-injection,Uncontrolled data used in path expression
CWE-706,Java/Kotlin,java/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,Java/Kotlin,java/partial-path-traversal,Partial path traversal vulnerability
CWE-706,Java/Kotlin,java/partial-path-traversal-from-remote,Partial path traversal vulnerability from remote
CWE-706,Java/Kotlin,java/xxe,Resolving XML external entity in user-controlled data
CWE-706,Java/Kotlin,java/openstream-called-on-tainted-url,openStream called on URLs created from remote source
CWE-706,JavaScript/TypeScript,js/path-injection,Uncontrolled data used in path expression
CWE-706,JavaScript/TypeScript,js/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,JavaScript/TypeScript,js/case-sensitive-middleware-path,Case-sensitive middleware path
CWE-706,JavaScript/TypeScript,js/xxe,XML external entity expansion
CWE-706,JavaScript/TypeScript,js/xxe-more-sources,XML external entity expansion with additional heuristic sources
CWE-706,Python,py/path-injection,Uncontrolled data used in path expression
CWE-706,Python,py/tarslip,Arbitrary file write during tarfile extraction
CWE-706,Python,py/xxe,XML external entity expansion
CWE-706,Python,py/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,Python,py/tarslip-extended,Arbitrary file write during tarfile extraction
CWE-706,Python,py/unsafe-unpacking,Arbitrary file write during a tarball extraction from a user controlled source
CWE-706,Ruby,rb/zip-slip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-706,Ruby,rb/path-injection,Uncontrolled data used in path expression
CWE-706,Ruby,rb/xxe,XML external entity expansion
CWE-706,Rust,rust/path-injection,Uncontrolled data used in path expression
CWE-706,Swift,swift/unsafe-unpacking,Arbitrary file write during a zip extraction from a user controlled source
CWE-706,Swift,swift/path-injection,Uncontrolled data used in path expression
CWE-706,Swift,swift/xxe,Resolving XML external entity in user-controlled data
CWE-707,GitHub Actions,actions/envpath-injection/critical,PATH environment variable built from user-controlled sources
CWE-707,GitHub Actions,actions/envpath-injection/medium,PATH environment variable built from user-controlled sources
CWE-707,GitHub Actions,actions/envvar-injection/critical,Environment variable built from user-controlled sources
CWE-707,GitHub Actions,actions/envvar-injection/medium,Environment variable built from user-controlled sources
CWE-707,GitHub Actions,actions/code-injection/critical,Code injection
CWE-707,GitHub Actions,actions/code-injection/medium,Code injection
CWE-707,GitHub Actions,actions/cache-poisoning/code-injection,Cache Poisoning via low-privileged code injection
CWE-707,GitHub Actions,actions/output-clobbering/high,Output Clobbering
CWE-707,GitHub Actions,actions/command-injection/critical,Command built from user-controlled sources
CWE-707,GitHub Actions,actions/command-injection/medium,Command built from user-controlled sources
CWE-707,GitHub Actions,actions/argument-injection/critical,Argument injection
CWE-707,GitHub Actions,actions/argument-injection/medium,Argument injection
CWE-707,C/C++,cpp/non-constant-format,Non-constant format string
CWE-707,C/C++,cpp/wrong-number-format-arguments,Too few arguments to formatting function
CWE-707,C/C++,cpp/improper-null-termination,Potential improper null termination
CWE-707,C/C++,cpp/too-few-arguments,Call to function with fewer arguments than declared parameters
CWE-707,C/C++,cpp/command-line-injection,Uncontrolled data used in OS command
CWE-707,C/C++,cpp/cgi-xss,CGI script vulnerable to cross-site scripting
CWE-707,C/C++,cpp/sql-injection,Uncontrolled data in SQL query
CWE-707,C/C++,cpp/tainted-format-string,Uncontrolled format string
CWE-707,C/C++,cpp/user-controlled-null-termination-tainted,User-controlled data may not be null terminated
CWE-707,C/C++,cpp/wordexp-injection,Uncontrolled data used inwordexpcommand
CWE-707,C#,cs/path-injection,Uncontrolled data used in path expression
CWE-707,C#,cs/command-line-injection,Uncontrolled command line
CWE-707,C#,cs/web/xss,Cross-site scripting
CWE-707,C#,cs/sql-injection,SQL query built from user-controlled sources
CWE-707,C#,cs/ldap-injection,LDAP query built from user-controlled sources
CWE-707,C#,cs/xml-injection,XML injection
CWE-707,C#,cs/code-injection,Improper control of generation of code
CWE-707,C#,cs/resource-injection,Resource injection
CWE-707,C#,cs/log-forging,Log entries created from user input
CWE-707,C#,cs/uncontrolled-format-string,Uncontrolled format string
CWE-707,C#,cs/xml/xpath-injection,XPath injection
CWE-707,C#,cs/inappropriate-encoding,Inappropriate encoding
CWE-707,C#,cs/web/disabled-header-checking,Header checking disabled
CWE-707,C#,cs/webclient-path-injection,Uncontrolled data used in a WebClient
CWE-707,Go,go/path-injection,Uncontrolled data used in path expression
CWE-707,Go,go/command-injection,Command built from user-controlled sources
CWE-707,Go,go/stored-command,Command built from stored data
CWE-707,Go,go/html-template-escaping-bypass-xss,Cross-site scripting via HTML template escaping bypass
CWE-707,Go,go/reflected-xss,Reflected cross-site scripting
CWE-707,Go,go/stored-xss,Stored cross-site scripting
CWE-707,Go,go/sql-injection,Database query built from user-controlled sources
CWE-707,Go,go/unsafe-quoting,Potentially unsafe quoting
CWE-707,Go,go/log-injection,Log entries created from user input
CWE-707,Go,go/xml/xpath-injection,XPath injection
CWE-707,Go,go/ldap-injection,LDAP query built from user-controlled sources
CWE-707,Go,go/dsn-injection,SQL Data-source URI built from user-controlled sources
CWE-707,Go,go/dsn-injection-local,SQL Data-source URI built from local user-controlled sources
CWE-707,Java/Kotlin,java/jndi-injection,JNDI lookup with user-controlled name
CWE-707,Java/Kotlin,java/xslt-injection,XSLT transformation with user-controlled stylesheet
CWE-707,Java/Kotlin,java/relative-path-command,Executing a command with a relative path
CWE-707,Java/Kotlin,java/command-line-injection,Uncontrolled command line
CWE-707,Java/Kotlin,java/exec-tainted-environment,Building a command with an injected environment variable
CWE-707,Java/Kotlin,java/concatenated-command-line,Building a command line with string concatenation
CWE-707,Java/Kotlin,java/android/webview-addjavascriptinterface,Access Java object methods through JavaScript exposure
CWE-707,Java/Kotlin,java/android/websettings-javascript-enabled,Android WebView JavaScript settings
CWE-707,Java/Kotlin,java/xss,Cross-site scripting
CWE-707,Java/Kotlin,java/concatenated-sql-query,Query built by concatenation with a possibly-untrusted string
CWE-707,Java/Kotlin,java/sql-injection,Query built from user-controlled sources
CWE-707,Java/Kotlin,java/ldap-injection,LDAP query built from user-controlled sources
CWE-707,Java/Kotlin,java/android/arbitrary-apk-installation,Android APK installation
CWE-707,Java/Kotlin,java/groovy-injection,Groovy Language injection
CWE-707,Java/Kotlin,java/insecure-bean-validation,Insecure Bean Validation
CWE-707,Java/Kotlin,java/jexl-expression-injection,Expression language injection (JEXL)
CWE-707,Java/Kotlin,java/mvel-expression-injection,Expression language injection (MVEL)
CWE-707,Java/Kotlin,java/spel-expression-injection,Expression language injection (Spring)
CWE-707,Java/Kotlin,java/server-side-template-injection,Server-side template injection
CWE-707,Java/Kotlin,java/netty-http-request-or-response-splitting,Disabled Netty HTTP header validation
CWE-707,Java/Kotlin,java/http-response-splitting,HTTP response splitting
CWE-707,Java/Kotlin,java/log-injection,Log Injection
CWE-707,Java/Kotlin,java/tainted-format-string,Use of externally-controlled format string
CWE-707,Java/Kotlin,java/xml/xpath-injection,XPath injection
CWE-707,Java/Kotlin,java/android/unsafe-android-webview-fetch,Unsafe resource fetching in Android WebView
CWE-707,Java/Kotlin,java/ognl-injection,OGNL Expression Language statement with user-controlled input
CWE-707,Java/Kotlin,java/log4j-injection,Potential Log4J LDAP JNDI injection (CVE-2021-44228)
CWE-707,Java/Kotlin,java/command-line-injection-extra,Command Injection into Runtime.exec() with dangerous command
CWE-707,Java/Kotlin,java/command-line-injection-extra-local,Command Injection into Runtime.exec() with dangerous command
CWE-707,Java/Kotlin,java/command-line-injection-experimental,Uncontrolled command line (experimental sinks)
CWE-707,Java/Kotlin,java/mybatis-annotation-sql-injection,SQL injection in MyBatis annotation
CWE-707,Java/Kotlin,java/mybatis-xml-sql-injection,SQL injection in MyBatis Mapper XML
CWE-707,Java/Kotlin,java/beanshell-injection,BeanShell injection
CWE-707,Java/Kotlin,java/android-insecure-dex-loading,Insecure loading of an Android Dex File
CWE-707,Java/Kotlin,java/jshell-injection,JShell injection
CWE-707,Java/Kotlin,java/javaee-expression-injection,Jakarta Expression Language injection
CWE-707,Java/Kotlin,java/jython-injection,Injection in Jython
CWE-707,Java/Kotlin,java/unsafe-eval,Injection in Java Script Engine
CWE-707,Java/Kotlin,java/spring-view-manipulation-implicit,Spring Implicit View Manipulation
CWE-707,Java/Kotlin,java/spring-view-manipulation,Spring View Manipulation
CWE-707,Java/Kotlin,java/xquery-injection,XQuery query built from user-controlled sources
CWE-707,JavaScript/TypeScript,js/angular/disabling-sce,Disabling SCE
CWE-707,JavaScript/TypeScript,js/disabling-electron-websecurity,Disabling Electron webSecurity
CWE-707,JavaScript/TypeScript,js/enabling-electron-renderer-node-integration,Enabling Node.js integration for Electron web content renderers
CWE-707,JavaScript/TypeScript,js/identity-replacement,Replacement of a substring with itself
CWE-707,JavaScript/TypeScript,js/path-injection,Uncontrolled data used in path expression
CWE-707,JavaScript/TypeScript,js/template-object-injection,Template Object Injection
CWE-707,JavaScript/TypeScript,js/command-line-injection,Uncontrolled command line
CWE-707,JavaScript/TypeScript,js/indirect-command-line-injection,Indirect uncontrolled command line
CWE-707,JavaScript/TypeScript,js/second-order-command-line-injection,Second order command injection
CWE-707,JavaScript/TypeScript,js/shell-command-injection-from-environment,Shell command built from environment values
CWE-707,JavaScript/TypeScript,js/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-707,JavaScript/TypeScript,js/unnecessary-use-of-cat,Unnecessary use ofcatprocess
CWE-707,JavaScript/TypeScript,js/xss-through-exception,Exception text reinterpreted as HTML
CWE-707,JavaScript/TypeScript,js/reflected-xss,Reflected cross-site scripting
CWE-707,JavaScript/TypeScript,js/stored-xss,Stored cross-site scripting
CWE-707,JavaScript/TypeScript,js/html-constructed-from-input,Unsafe HTML constructed from library input
CWE-707,JavaScript/TypeScript,js/unsafe-jquery-plugin,Unsafe jQuery plugin
CWE-707,JavaScript/TypeScript,js/xss,Client-side cross-site scripting
CWE-707,JavaScript/TypeScript,js/xss-through-dom,DOM text reinterpreted as HTML
CWE-707,JavaScript/TypeScript,js/sql-injection,Database query built from user-controlled sources
CWE-707,JavaScript/TypeScript,js/code-injection,Code injection
CWE-707,JavaScript/TypeScript,js/bad-code-sanitization,Improper code sanitization
CWE-707,JavaScript/TypeScript,js/unsafe-code-construction,Unsafe code constructed from library input
CWE-707,JavaScript/TypeScript,js/unsafe-dynamic-method-access,Unsafe dynamic method access
CWE-707,JavaScript/TypeScript,js/bad-tag-filter,Bad HTML filtering regexp
CWE-707,JavaScript/TypeScript,js/double-escaping,Double escaping or unescaping
CWE-707,JavaScript/TypeScript,js/incomplete-html-attribute-sanitization,Incomplete HTML attribute sanitization
CWE-707,JavaScript/TypeScript,js/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-707,JavaScript/TypeScript,js/incomplete-sanitization,Incomplete string escaping or encoding
CWE-707,JavaScript/TypeScript,js/unsafe-html-expansion,Unsafe expansion of self-closing HTML tag
CWE-707,JavaScript/TypeScript,js/log-injection,Log injection
CWE-707,JavaScript/TypeScript,js/tainted-format-string,Use of externally-controlled format string
CWE-707,JavaScript/TypeScript,js/client-side-unvalidated-url-redirection,Client-side URL redirect
CWE-707,JavaScript/TypeScript,js/xpath-injection,XPath injection
CWE-707,JavaScript/TypeScript,js/prototype-polluting-assignment,Prototype-polluting assignment
CWE-707,JavaScript/TypeScript,js/prototype-pollution-utility,Prototype-polluting function
CWE-707,JavaScript/TypeScript,js/prototype-pollution,Prototype-polluting merge call
CWE-707,JavaScript/TypeScript,js/code-injection-dynamic-import,Code injection from dynamically imported code
CWE-707,JavaScript/TypeScript,js/env-key-and-value-injection,User controlled arbitrary environment variable injection
CWE-707,JavaScript/TypeScript,js/env-value-injection,User controlled environment variable value injection
CWE-707,JavaScript/TypeScript,js/command-line-injection-more-sources,Uncontrolled command line with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/xss-more-sources,Client-side cross-site scripting with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/sql-injection-more-sources,Database query built from user-controlled sources with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/code-injection-more-sources,Code injection with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/log-injection-more-sources,Log injection with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/tainted-format-string-more-sources,Use of externally-controlled format string with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/xpath-injection-more-sources,XPath injection with additional heuristic sources
CWE-707,JavaScript/TypeScript,js/prototype-polluting-assignment-more-sources,Prototype-polluting assignment with additional heuristic sources
CWE-707,Python,py/use-of-input,'input' function used in Python 2
CWE-707,Python,py/path-injection,Uncontrolled data used in path expression
CWE-707,Python,py/template-injection,Server Side Template Injection
CWE-707,Python,py/command-line-injection,Uncontrolled command line
CWE-707,Python,py/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-707,Python,py/jinja2/autoescape-false,Jinja2 templating with autoescape=False
CWE-707,Python,py/reflective-xss,Reflected server-side cross-site scripting
CWE-707,Python,py/sql-injection,SQL query built from user-controlled sources
CWE-707,Python,py/ldap-injection,LDAP query built from user-controlled sources
CWE-707,Python,py/code-injection,Code injection
CWE-707,Python,py/http-response-splitting,HTTP Response Splitting
CWE-707,Python,py/bad-tag-filter,Bad HTML filtering regexp
CWE-707,Python,py/log-injection,Log Injection
CWE-707,Python,py/xpath-injection,XPath query built from user-controlled sources
CWE-707,Python,py/nosql-injection,NoSQL Injection
CWE-707,Python,py/paramiko-command-injection,Command execution on a secondary remote server
CWE-707,Python,py/reflective-xss-email,Reflected server-side cross-site scripting
CWE-707,Python,py/xslt-injection,XSLT query built from user-controlled sources
CWE-707,Python,py/js2py-rce,JavaScript code execution.
CWE-707,Python,py/unicode-bypass-validation,Bypass Logical Validation Using Unicode Characters
CWE-707,Ruby,rb/unicode-bypass-validation,Bypass Logical Validation Using Unicode Characters
CWE-707,Ruby,rb/ldap-injection,LDAP Injection
CWE-707,Ruby,rb/server-side-template-injection,Server-side template injection
CWE-707,Ruby,rb/xpath-injection,XPath query built from user-controlled sources
CWE-707,Ruby,rb/path-injection,Uncontrolled data used in path expression
CWE-707,Ruby,rb/command-line-injection,Uncontrolled command line
CWE-707,Ruby,rb/kernel-open,"Use ofKernel.open,IO.reador similar sinks with user-controlled input"
CWE-707,Ruby,rb/non-constant-kernel-open,Use ofKernel.openorIO.reador similar sinks with a non-constant value
CWE-707,Ruby,rb/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-707,Ruby,rb/reflected-xss,Reflected server-side cross-site scripting
CWE-707,Ruby,rb/stored-xss,Stored cross-site scripting
CWE-707,Ruby,rb/html-constructed-from-input,Unsafe HTML constructed from library input
CWE-707,Ruby,rb/sql-injection,SQL query built from user-controlled sources
CWE-707,Ruby,rb/code-injection,Code injection
CWE-707,Ruby,rb/unsafe-code-construction,Unsafe code constructed from library input
CWE-707,Ruby,rb/bad-tag-filter,Bad HTML filtering regexp
CWE-707,Ruby,rb/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-707,Ruby,rb/incomplete-sanitization,Incomplete string escaping or encoding
CWE-707,Ruby,rb/log-injection,Log injection
CWE-707,Ruby,rb/tainted-format-string,Use of externally-controlled format string
CWE-707,Rust,rust/regex-injection,Regular expression injection
CWE-707,Rust,rust/path-injection,Uncontrolled data used in path expression
CWE-707,Rust,rust/sql-injection,Database query built from user-controlled sources
CWE-707,Swift,swift/path-injection,Uncontrolled data used in path expression
CWE-707,Swift,swift/command-line-injection,System command built from user-controlled sources
CWE-707,Swift,swift/unsafe-webview-fetch,Unsafe WebView fetch
CWE-707,Swift,swift/sql-injection,Database query built from user-controlled sources
CWE-707,Swift,swift/unsafe-js-eval,JavaScript Injection
CWE-707,Swift,swift/bad-tag-filter,Bad HTML filtering regexp
CWE-707,Swift,swift/uncontrolled-format-string,Uncontrolled format string
CWE-707,Swift,swift/predicate-injection,Predicate built from user-controlled sources
CWE-710,C/C++,cpp/unused-local-variable,Unused local variable
CWE-710,C/C++,cpp/unused-static-function,Unused static function
CWE-710,C/C++,cpp/unused-static-variable,Unused static variable
CWE-710,C/C++,cpp/dead-code-condition,Branching condition always evaluates to same value
CWE-710,C/C++,cpp/dead-code-function,Function is never called
CWE-710,C/C++,cpp/dead-code-goto,Dead code due to goto or break statement
CWE-710,C/C++,cpp/double-free,Potential double free
CWE-710,C/C++,cpp/inconsistent-nullness-testing,Inconsistent null check of pointer
CWE-710,C/C++,cpp/incorrectly-checked-scanf,Incorrect return-value check for a 'scanf'-like function
CWE-710,C/C++,cpp/missing-check-scanf,Missing return-value check for a 'scanf'-like function
CWE-710,C/C++,cpp/missing-null-test,Returned pointer not checked
CWE-710,C/C++,cpp/unused-variable,Variable is assigned a value that is never read
CWE-710,C/C++,cpp/fixme-comment,FIXME comment
CWE-710,C/C++,cpp/todo-comment,TODO comment
CWE-710,C/C++,cpp/overflowing-snprintf,Potentially overflowing call to snprintf
CWE-710,C/C++,cpp/wrong-number-format-arguments,Too few arguments to formatting function
CWE-710,C/C++,cpp/wrong-type-format-argument,Wrong type of arguments to formatting function
CWE-710,C/C++,cpp/inconsistent-null-check,Inconsistent nullness check
CWE-710,C/C++,cpp/useless-expression,Expression has no effect
CWE-710,C/C++,cpp/pointer-overflow-check,Pointer overflow check
CWE-710,C/C++,cpp/bad-strncpy-size,Possibly wrong buffer size in string copy
CWE-710,C/C++,cpp/suspicious-call-to-memset,Suspicious call to memset
CWE-710,C/C++,cpp/unsafe-strncat,Potentially unsafe call to strncat
CWE-710,C/C++,cpp/unsafe-strcat,Potentially unsafe use of strcat
CWE-710,C/C++,cpp/redundant-null-check-simple,Redundant null check due to previous dereference
CWE-710,C/C++,cpp/too-few-arguments,Call to function with fewer arguments than declared parameters
CWE-710,C/C++,cpp/ignore-return-value-sal,SAL requires inspecting return value
CWE-710,C/C++,cpp/memset-may-be-deleted,Call tomemsetmay be deleted
CWE-710,C/C++,cpp/hresult-boolean-conversion,Cast between HRESULT and a Boolean type
CWE-710,C/C++,cpp/incorrect-allocation-error-handling,Incorrect allocation-error handling
CWE-710,C/C++,cpp/dangerous-function-overflow,Use of dangerous function
CWE-710,C/C++,cpp/dangerous-cin,Dangerous use of 'cin'
CWE-710,C/C++,cpp/potentially-dangerous-function,Use of potentially dangerous function
CWE-710,C/C++,cpp/lock-order-cycle,Cyclic lock order dependency
CWE-710,C/C++,cpp/twice-locked,Mutex locked twice
CWE-710,C/C++,cpp/unreleased-lock,Lock may not be released
CWE-710,C/C++,cpp/deref-null-result,Null dereference from a function result
CWE-710,C/C++,cpp/redundant-null-check-param,Redundant null check or missing null check of parameter
CWE-710,C/C++,cpp/work-with-changing-working-directories,"Find work with changing working directories, with security errors."
CWE-710,C/C++,cpp/wrong-use-of-the-umask,Find the wrong use of the umask function.
CWE-710,C/C++,cpp/experimental-double-free,Errors When Double Free
CWE-710,C/C++,cpp/dangerous-use-of-exception-blocks,Dangerous use of exception blocks.
CWE-710,C/C++,cpp/operator-find-incorrectly-used-switch,Incorrect switch statement
CWE-710,C/C++,cpp/double-release,Errors When Double Release
CWE-710,C/C++,cpp/errors-of-undefined-program-behavior,Errors Of Undefined Program Behavior
CWE-710,C#,cs/call-to-obsolete-method,Call to obsolete method
CWE-710,C#,cs/inconsistent-equals-and-gethashcode,Inconsistent Equals(object) and GetHashCode()
CWE-710,C#,cs/todo-comment,TODO comment
CWE-710,C#,cs/dereferenced-value-is-always-null,Dereferenced variable is always null
CWE-710,C#,cs/dereferenced-value-may-be-null,Dereferenced variable may be null
CWE-710,C#,cs/unused-reftype,Dead reference types
CWE-710,C#,cs/useless-assignment-to-local,Useless assignment to local variable
CWE-710,C#,cs/unused-field,Unused field
CWE-710,C#,cs/unused-method,Unused method
CWE-710,C#,cs/captured-foreach-variable,Capturing a foreach variable
CWE-710,C#,cs/useless-cast-to-self,Cast to same type
CWE-710,C#,cs/useless-is-before-as,Useless 'is' before 'as'
CWE-710,C#,cs/coalesce-of-identical-expressions,Useless ?? expression
CWE-710,C#,cs/useless-type-test,Useless type test
CWE-710,C#,cs/useless-upcast,Useless upcast
CWE-710,C#,cs/empty-collection,Container contents are never initialized
CWE-710,C#,cs/unused-collection,Container contents are never accessed
CWE-710,C#,cs/invalid-dynamic-call,Bad dynamic call
CWE-710,C#,cs/empty-lock-statement,Empty lock statement
CWE-710,C#,cs/linq/useless-select,Redundant Select
CWE-710,C#,cs/hard-coded-symmetric-encryption-key,Hard-coded symmetric encryption key
CWE-710,C#,cs/web/missing-x-frame-options,Missing X-Frame-Options HTTP header
CWE-710,C#,cs/hardcoded-connection-string-credentials,Hard-coded connection string with credentials
CWE-710,C#,cs/hardcoded-credentials,Hard-coded credentials
CWE-710,Go,go/comparison-of-identical-expressions,Comparison of identical values
CWE-710,Go,go/useless-assignment-to-field,Useless assignment to field
CWE-710,Go,go/useless-assignment-to-local,Useless assignment to local variable
CWE-710,Go,go/duplicate-branches,Duplicate 'if' branches
CWE-710,Go,go/duplicate-condition,Duplicate 'if' condition
CWE-710,Go,go/duplicate-switch-case,Duplicate switch case
CWE-710,Go,go/useless-expression,Expression has no effect
CWE-710,Go,go/impossible-interface-nil-check,Impossible interface nil check
CWE-710,Go,go/negative-length-check,Redundant check for negative value
CWE-710,Go,go/redundant-operation,Identical operands
CWE-710,Go,go/redundant-assignment,Self assignment
CWE-710,Go,go/unreachable-statement,Unreachable statement
CWE-710,Go,go/hardcoded-credentials,Hard-coded credentials
CWE-710,Go,go/pam-auth-bypass,PAM authorization bypass due to incorrect usage
CWE-710,Go,go/parse-jwt-with-hardcoded-key,Decoding JWT with hardcoded key
CWE-710,Java/Kotlin,java/deprecated-call,Deprecated method or constructor invocation
CWE-710,Java/Kotlin,java/dead-class,Dead class
CWE-710,Java/Kotlin,java/dead-enum-constant,Dead enum constant
CWE-710,Java/Kotlin,java/dead-field,Dead field
CWE-710,Java/Kotlin,java/dead-function,Dead method
CWE-710,Java/Kotlin,java/lines-of-dead-code,Lines of dead code in files
CWE-710,Java/Kotlin,java/unused-parameter,Useless parameter
CWE-710,Java/Kotlin,java/ejb/container-interference,EJB interferes with container operation
CWE-710,Java/Kotlin,java/ejb/file-io,EJB uses file input/output
CWE-710,Java/Kotlin,java/ejb/graphics,EJB uses graphics
CWE-710,Java/Kotlin,java/ejb/native-code,EJB uses native code
CWE-710,Java/Kotlin,java/ejb/reflection,EJB uses reflection
CWE-710,Java/Kotlin,java/ejb/security-configuration-access,EJB accesses security configuration
CWE-710,Java/Kotlin,java/ejb/substitution-in-serialization,EJB uses substitution in serialization
CWE-710,Java/Kotlin,java/ejb/socket-or-stream-handler-factory,EJB sets socket factory or URL stream handler factory
CWE-710,Java/Kotlin,java/ejb/server-socket,EJB uses server socket
CWE-710,Java/Kotlin,java/ejb/non-final-static-field,EJB uses non-final static field
CWE-710,Java/Kotlin,java/ejb/synchronization,EJB uses synchronization
CWE-710,Java/Kotlin,java/ejb/this,EJB uses 'this' as argument or result
CWE-710,Java/Kotlin,java/ejb/threads,EJB uses threads
